name,length,assignment,support,begin,end,type,pure,pure_support,pure_inner,pure_outer,scan_best_support,scan_assigned_support,scan_assigned_nosupport,scan_best_profile,scan_assigned_profile,crf,crf_support,crf_inner,crf_outer,crfscan_best_support,crfscan_assigned_support,crfscan_assigned_nosupport,crfscan_best_profile,crfscan_assigned_profile,major_id,minor_id
"6247",1200,"HIV-1 Subtype F (40_BF)",98.0,2684,3884,HIV 1,F1,100.0,24.0,75.0,1.0,1.0,0.0,F1,F1,40_BF,98.0,100.0,0.0,1.0,1.0,0.0,40_BF,40_BF,F1,40_BF
"3091",1200,"HIV-1 CRF 39_BF",95.0,3884,5084,HIV 1,B,100.0,0.0,97.0,0.885,0.808,0.115,D B,D - B - B,39_BF,95.0,100.0,0.0,1.0,1.0,0.0,39_BF,39_BF,,
"3370",200,"HIV-1 Subtype C",95.0,3484,3684,HIV 1,C,95.0,66.0,49.0,,,,,,,,,,,,,,,,
"829",400,"HIV-1 Subtype G",73.0,3284,3684,HIV 1,G,73.0,100.0,0.0,,,,,,,,,,,,,,,,
"828",400,"HIV-1 Subtype G",70.0,3084,3484,HIV 1,G,70.0,142.0,0.0,,,,,,,,,,,,,,,,
"825",400,"HIV-1 Subtype G",87.0,2484,2884,HIV 1,G,87.0,134.0,0.0,,,,,,,,,,,,,,,,
"824",400,"HIV-1 Subtype G",97.0,2284,2684,HIV 1,G,97.0,84.0,14.0,,,,,,,,,,,,,,,,
"827",393,"HIV-1 Subtype G",99.0,2884,3284,HIV 1,G,99.0,55.0,50.0,,,,,,,,,,,,,,,,
"826",393,"HIV-1 Subtype G",91.0,2684,3084,HIV 1,G,91.0,128.0,14.0,,,,,,,,,,,,,,,,
"821",400,"HIV-1 Subtype A (A1)",95.0,4484,4884,HIV 1,A1,95.0,40.0,56.0,,,,,,,,,,,,,,,,
"820",400,"HIV-1 Subtype A (A1)",97.0,4284,4684,HIV 1,A1,97.0,71.0,31.0,,,,,,,,,,,,,,,,
"823",397,"HIV-1 Subtype G",96.0,2084,2484,HIV 1,G,96.0,68.0,30.0,,,,,,,,,,,,,,,,
"822",400,"Check the report",,4684,5084,HIV 1,H,23.0,0.0,99.0,,,,,,,,,,,,,,,,
"5252",200,"Check the report",,3084,3284,HIV 1,B,47.0,20.0,73.0,,,,,,,,,,,,,,,,
"5253",200,"Check the report",,3284,3484,HIV 1,C,32.0,10.0,82.0,,,,,,,,,,,,,,,,
"5250",200,"HIV-1 Subtype C",93.0,2684,2884,HIV 1,C,93.0,169.0,0.0,,,,,,,,,,,,,,,,
"5251",200,"Check the report",,2884,3084,HIV 1,C,40.0,25.0,64.0,,,,,,,,,,,,,,,,
"5256",200,"Check the report",,3884,4084,HIV 1,C,49.0,121.0,8.0,,,,,,,,,,,,,,,,
"5257",200,"Check the report",,4084,4284,HIV 1,C,54.0,65.0,44.0,,,,,,,,,,,,,,,,
"5254",200,"HIV-1 Subtype C",78.0,3484,3684,HIV 1,C,78.0,64.0,52.0,,,,,,,,,,,,,,,,
"1714",200,"HIV-1 Subtype G",70.0,4084,4284,HIV 1,G,70.0,42.0,53.0,,,,,,,,,,,,,,,,
"5258",200,"Check the report",,4284,4484,HIV 1,C,63.0,125.0,5.0,,,,,,,,,,,,,,,,
"1718",200,"Check the report",,4884,5084,HIV 1,J,35.0,81.0,28.0,,,,,,,,,,,,,,,,
"3018",1200,"HIV-1 CRF 18_cpx",100.0,3284,4484,HIV 1,H,34.0,0.0,100.0,0.5,0.231,0.673,A1 H A1 K A1 C K C K C K C K,- A1 - H -,18_cpx,100.0,100.0,0.0,1.0,1.0,0.0,18_cpx,18_cpx,,
"3019",1200,"HIV-1 CRF 18_cpx",100.0,3884,5084,HIV 1,C,32.0,0.0,100.0,0.385,0.115,0.827,H K H C K C K G K F1 C K C K,H - K - G - G -,18_cpx,100.0,100.0,0.0,1.0,1.0,0.0,18_cpx,18_cpx,,
"3012",1188,"HIV-1 Subtype C (31_BC)",100.0,2084,3284,HIV 1,C,100.0,9.0,84.0,0.911,0.768,0.214,C B,C - C - B -,31_BC,100.0,100.0,0.0,1.0,1.0,0.0,31_BC,31_BC,C,31_BC
"3013",1200,"HIV-1 CRF 31_BC",100.0,2684,3884,HIV 1,C,100.0,6.0,89.0,0.885,0.731,0.269,C B C B C B C,C - C,31_BC,100.0,100.0,0.0,1.0,1.0,0.0,31_BC,31_BC,,
"3010",1200,"HIV-1 Subtype C",100.0,3284,4484,HIV 1,C,100.0,77.0,37.0,1.0,1.0,0.0,C,C,31_BC,100.0,23.0,77.0,1.0,1.0,0.0,31_BC,31_BC,,
"3011",1199,"HIV-1 Subtype C (31_BC)",100.0,3884,5084,HIV 1,C,100.0,63.0,47.0,1.0,1.0,0.0,C,C,31_BC,100.0,90.0,10.0,1.0,1.0,0.0,31_BC,31_BC,C,31_BC
"3016",1198,"HIV-1 CRF 18_cpx",100.0,2084,3284,HIV 1,G,45.0,0.0,100.0,0.375,0.268,0.554,J G A1 K A1 G F1 K F1 K,- G - F1 - F1 -,18_cpx,100.0,100.0,0.0,1.0,1.0,0.0,18_cpx,18_cpx,,
"3017",1200,"HIV-1 CRF 18_cpx",100.0,2684,3884,HIV 1,G,20.0,0.0,100.0,0.5,0.269,0.538,F1 K F1 K H A1,F1 - A1 - A1 -,18_cpx,100.0,100.0,0.0,1.0,1.0,0.0,18_cpx,18_cpx,,
"3014",1200,"HIV-1 Subtype C (31_BC)",100.0,3284,4484,HIV 1,C,100.0,41.0,63.0,1.0,1.0,0.0,C,C,31_BC,100.0,100.0,0.0,1.0,1.0,0.0,31_BC,31_BC,C,31_BC
"3015",1200,"HIV-1 Subtype C (31_BC)",100.0,3884,5084,HIV 1,C,100.0,19.0,82.0,1.0,1.0,0.0,C,C,31_BC,100.0,100.0,0.0,1.0,1.0,0.0,31_BC,31_BC,C,31_BC
"4189",397,"Check the report",,2084,2484,HIV 1,J,11.0,0.0,87.0,,,,,,,,,,,,,,,,
"4188",400,"HIV-1 Subtype F (F1)",72.0,4684,5084,HIV 1,F1,72.0,98.0,0.0,,,,,,,,,,,,,,,,
"4181",400,"HIV-1 Subtype B",100.0,3284,3684,HIV 1,B,100.0,152.0,0.0,,,,,,,,,,,,,,,,
"4180",400,"HIV-1 Subtype B",100.0,3084,3484,HIV 1,B,100.0,145.0,0.0,,,,,,,,,,,,,,,,
"4183",400,"Check the report",,3684,4084,HIV 1,F1,100.0,23.0,73.0,,,,,,,,,,,,,,,,
"4182",400,"Check the report",,3484,3884,HIV 1,F1,72.0,0.0,98.0,,,,,,,,,,,,,,,,
"4185",400,"HIV-1 Subtype F (F1)",70.0,4084,4484,HIV 1,F1,70.0,99.0,0.0,,,,,,,,,,,,,,,,
"4184",400,"HIV-1 Subtype F (F1)",99.0,3884,4284,HIV 1,F1,99.0,86.0,11.0,,,,,,,,,,,,,,,,
"4187",400,"Check the report",,4484,4884,HIV 1,F1,45.0,100.0,0.0,,,,,,,,,,,,,,,,
"4186",400,"HIV-1 Subtype F (F1)",79.0,4284,4684,HIV 1,F1,79.0,100.0,0.0,,,,,,,,,,,,,,,,
"5663",400,"Check the report",,2284,2684,HIV 1,J,56.0,0.0,100.0,,,,,,,,,,,,,,,,
"5662",418,"Check the report",,2057,2484,HIV 1,J,43.0,6.0,88.0,,,,,,,,,,,,,,,,
"5661",400,"Check the report",,4684,5084,HIV 1,G,68.0,98.0,0.0,,,,,,,,,,,,,,,,
"5660",400,"HIV-1 Subtype G",97.0,4484,4884,HIV 1,G,97.0,123.0,0.0,,,,,,,,,,,,,,,,
"5667",400,"Check the report",,3084,3484,HIV 1,J,53.0,0.0,88.0,,,,,,,,,,,,,,,,
"5666",400,"Check the report",,2884,3284,HIV 1,J,96.0,0.0,96.0,,,,,,,,,,,,,,,,
"5665",400,"Check the report",,2684,3084,HIV 1,J,85.0,9.0,86.0,,,,,,,,,,,,,,,,
"5664",400,"Check the report",,2484,2884,HIV 1,J,36.0,0.0,92.0,,,,,,,,,,,,,,,,
"5669",400,"Check the report",,3484,3884,HIV 1,G,91.0,8.0,90.0,,,,,,,,,,,,,,,,
"5668",400,"Check the report",,3284,3684,HIV 1,A1,38.0,0.0,100.0,,,,,,,,,,,,,,,,
"2741",800,"Check the report",,4084,4884,HIV 1,K,27.0,0.0,99.0,,,,,,,,,,,,,,,,
"11",200,"Check the report",,4284,4484,HIV 1,B,54.0,100.0,6.0,,,,,,,,,,,,,,,,
"10",200,"Check the report",,4084,4284,HIV 1,B,65.0,95.0,22.0,,,,,,,,,,,,,,,,
"13",200,"Check the report",,4684,4884,HIV 1,B,7.0,23.0,14.0,,,,,,,,,,,,,,,,
"12",200,"Check the report",,4484,4684,HIV 1,B,75.0,7.0,84.0,,,,,,,,,,,,,,,,
"15",197,"Check the report",,2084,2284,HIV 1,A1,53.0,0.0,97.0,,,,,,,,,,,,,,,,
"6407",200,"Check the report",,4284,4484,HIV 1,B,29.0,46.0,36.0,,,,,,,,,,,,,,,,
"6404",200,"Check the report",,3684,3884,HIV 1,C,48.0,39.0,61.0,,,,,,,,,,,,,,,,
"16",200,"Check the report",,2284,2484,HIV 1,C,37.0,18.0,67.0,,,,,,,,,,,,,,,,
"19",200,"Check the report",,2884,3084,HIV 1,F1,82.0,10.0,89.0,,,,,,,,,,,,,,,,
"18",200,"Check the report",,2684,2884,HIV 1,A1,52.0,53.0,27.0,,,,,,,,,,,,,,,,
"6408",200,"Check the report",,4484,4684,HIV 1,B,80.0,12.0,86.0,,,,,,,,,,,,,,,,
"6409",200,"Check the report",,4684,4884,HIV 1,G,6.0,7.0,71.0,,,,,,,,,,,,,,,,
"7764",1200,"HIV-1 CRF 03_AB",100.0,3884,5084,HIV 1,B,94.0,0.0,100.0,0.827,0.615,0.308,B A1 D A1,- B - B - B - B - B - A1,03_AB,100.0,94.0,6.0,1.0,0.926,0.074,03_AB,03_AB -,,
"7765",1197,"HIV-1 CRF 04_CPX",100.0,2084,3284,HIV 1,F1,42.0,0.0,100.0,0.321,0.071,0.875,G J H J K C K F1 A1 F1 A1 F1 K,- A1 - A1 - F1 - K,04_CPX,100.0,29.0,67.0,1.0,1.0,0.0,04_CPX,04_CPX,,
"7766",1200,"HIV-1 CRF 04_CPX",100.0,2684,3884,HIV 1,F1,74.0,0.0,100.0,0.538,0.288,0.673,A1 F1 K F1 K F1 K F1 K F1,- A1 - F1 - K - K -,04_CPX,100.0,12.0,84.0,1.0,1.0,0.0,04_CPX,04_CPX,,
"7767",1200,"HIV-1 CRF 04_CPX",100.0,3284,4484,HIV 1,F1,50.0,0.0,100.0,0.615,0.346,0.635,F1 K F1 K F1 K F1 K F1 K F1 K F1 D B D B,F1 - K - K - K - K -,04_CPX,100.0,62.0,38.0,1.0,1.0,0.0,04_CPX,04_CPX,,
"7760",800,"HIV-1 Subtype H",99.0,4084,4884,HIV 1,H,99.0,107.0,0.0,,,,,,,,,,,,,,,,
"7761",1200,"HIV-1 CRF 03_AB",100.0,2084,3284,HIV 1,A1,99.0,39.0,61.0,0.679,0.571,0.268,A1 D B D,A1 - B - B -,03_AB,100.0,94.0,6.0,1.0,1.0,0.0,03_AB,03_AB,,
"7762",1200,"HIV-1 Subtype B (03_AB)",100.0,2684,3884,HIV 1,B,99.0,0.0,88.0,0.942,0.788,0.212,B C,B - B - B - B -,03_AB,100.0,98.0,0.0,1.0,1.0,0.0,03_AB,03_AB,B,03_AB
"7763",1200,"HIV-1 Subtype B (03_AB)",100.0,3284,4484,HIV 1,B,99.0,25.0,79.0,1.0,0.769,0.231,B,B - B - B - B - B,03_AB,100.0,94.0,6.0,1.0,1.0,0.0,03_AB,03_AB,B,03_AB
"7768",1200,"HIV-1 CRF 04_CPX",100.0,3884,5084,HIV 1,K,36.0,0.0,100.0,0.442,0.0,1.0,F1 K F1 D B F1 K F1 K F1 G A1 C A1,-,04_CPX,100.0,78.0,22.0,1.0,1.0,0.0,04_CPX,04_CPX,,
"7769",1194,"HIV-1 CRF 37_cpx",100.0,2084,3284,HIV 1,G,89.0,0.0,99.0,0.679,0.375,0.625,F1 A1 C G D C G H C G H G,- G - G,37_cpx,100.0,100.0,0.0,1.0,1.0,0.0,37_cpx,37_cpx,,
"3904",400,"HIV-1 Subtype A (A1)",94.0,3884,4284,HIV 1,A1,94.0,71.0,29.0,,,,,,,,,,,,,,,,
"2134",200,"HIV-1 Subtype C",83.0,4084,4284,HIV 1,C,83.0,104.0,22.0,,,,,,,,,,,,,,,,
"3905",400,"HIV-1 Subtype G",74.0,4084,4484,HIV 1,G,74.0,45.0,45.0,,,,,,,,,,,,,,,,
"3906",400,"HIV-1 Subtype G",95.0,4284,4684,HIV 1,G,95.0,81.0,18.0,,,,,,,,,,,,,,,,
"3907",400,"HIV-1 Subtype G",92.0,4484,4884,HIV 1,G,92.0,56.0,43.0,,,,,,,,,,,,,,,,
"3900",400,"Check the report",,3084,3484,HIV 1,A1,30.0,0.0,79.0,,,,,,,,,,,,,,,,
"3901",400,"Check the report",,3284,3684,HIV 1,A1,94.0,0.0,97.0,,,,,,,,,,,,,,,,
"3902",400,"Check the report",,3484,3884,HIV 1,A1,98.0,13.0,86.0,,,,,,,,,,,,,,,,
"3903",400,"Check the report",,3684,4084,HIV 1,A1,99.0,8.0,92.0,,,,,,,,,,,,,,,,
"3908",400,"Check the report",,4684,5084,HIV 1,G,28.0,31.0,46.0,,,,,,,,,,,,,,,,
"3909",394,"Check the report",,2084,2484,HIV 1,G,44.0,0.0,99.0,,,,,,,,,,,,,,,,
"6745",200,"Check the report",,2884,3084,HIV 1,A1,30.0,0.0,95.0,,,,,,,,,,,,,,,,
"6744",200,"Check the report",,2684,2884,HIV 1,G,39.0,82.0,0.0,,,,,,,,,,,,,,,,
"6747",200,"HIV-1 Subtype A (A1)",75.0,3284,3484,HIV 1,A1,75.0,41.0,56.0,,,,,,,,,,,,,,,,
"6746",200,"Check the report",,3084,3284,HIV 1,G,47.0,18.0,62.0,,,,,,,,,,,,,,,,
"6741",197,"Check the report",,2084,2284,HIV 1,D,31.0,31.0,31.0,,,,,,,,,,,,,,,,
"6740",200,"Check the report",,4884,5084,HIV 1,C,45.0,0.0,99.0,,,,,,,,,,,,,,,,
"6743",200,"Check the report",,2484,2684,HIV 1,G,27.0,59.0,0.0,,,,,,,,,,,,,,,,
"6742",200,"HIV-1 Subtype G",92.0,2284,2484,HIV 1,G,92.0,82.0,16.0,,,,,,,,,,,,,,,,
"6749",200,"Check the report",,3684,3884,HIV 1,H,40.0,0.0,98.0,,,,,,,,,,,,,,,,
"6748",200,"Check the report",,3484,3684,HIV 1,A1,33.0,0.0,95.0,,,,,,,,,,,,,,,,
"201",200,"Check the report",,3284,3484,HIV 1,H,20.0,12.0,38.0,,,,,,,,,,,,,,,,
"200",200,"HIV-1 Subtype K",81.0,3084,3284,HIV 1,K,81.0,23.0,71.0,,,,,,,,,,,,,,,,
"203",200,"Check the report",,3684,3884,HIV 1,H,37.0,0.0,98.0,,,,,,,,,,,,,,,,
"202",200,"HIV-1 Subtype A (A1)",95.0,3484,3684,HIV 1,A1,95.0,61.0,38.0,,,,,,,,,,,,,,,,
"205",200,"Check the report",,4084,4284,HIV 1,A1,24.0,10.0,75.0,,,,,,,,,,,,,,,,
"204",200,"Check the report",,3884,4084,HIV 1,H,58.0,35.0,51.0,,,,,,,,,,,,,,,,
"207",200,"HIV-1 Subtype G",85.0,4484,4684,HIV 1,G,85.0,81.0,16.0,,,,,,,,,,,,,,,,
"206",200,"Check the report",,4284,4484,HIV 1,K,7.0,12.0,19.0,,,,,,,,,,,,,,,,
"209",200,"Check the report",,4884,5084,HIV 1,C,24.0,0.0,99.0,,,,,,,,,,,,,,,,
"208",200,"Check the report",,4684,4884,HIV 1,F1,37.0,61.0,17.0,,,,,,,,,,,,,,,,
"830",400,"HIV-1 Subtype G",100.0,3484,3884,HIV 1,G,100.0,47.0,51.0,,,,,,,,,,,,,,,,
"831",400,"HIV-1 Subtype G",100.0,3684,4084,HIV 1,G,100.0,75.0,25.0,,,,,,,,,,,,,,,,
"836",400,"Check the report",,4684,5084,HIV 1,G,64.0,81.0,10.0,,,,,,,,,,,,,,,,
"837",406,"HIV-1 Subtype G",100.0,2084,2484,HIV 1,G,100.0,69.0,30.0,,,,,,,,,,,,,,,,
"834",400,"HIV-1 Subtype G",95.0,4284,4684,HIV 1,G,95.0,85.0,15.0,,,,,,,,,,,,,,,,
"835",400,"HIV-1 Subtype G",98.0,4484,4884,HIV 1,G,98.0,99.0,0.0,,,,,,,,,,,,,,,,
"3658",200,"Check the report",,4084,4284,HIV 1,C,40.0,44.0,37.0,,,,,,,,,,,,,,,,
"3659",200,"Check the report",,4284,4484,HIV 1,C,69.0,47.0,49.0,,,,,,,,,,,,,,,,
"3654",200,"Check the report",,3284,3484,HIV 1,C,25.0,37.0,43.0,,,,,,,,,,,,,,,,
"3655",200,"HIV-1 Subtype C",95.0,3484,3684,HIV 1,C,95.0,61.0,39.0,,,,,,,,,,,,,,,,
"3656",200,"HIV-1 Subtype C",84.0,3684,3884,HIV 1,C,84.0,55.0,41.0,,,,,,,,,,,,,,,,
"3657",200,"Check the report",,3884,4084,HIV 1,C,18.0,17.0,64.0,,,,,,,,,,,,,,,,
"3650",200,"Check the report",,2484,2684,HIV 1,C,79.0,11.0,88.0,,,,,,,,,,,,,,,,
"3651",200,"HIV-1 Subtype C",94.0,2684,2884,HIV 1,C,94.0,57.0,42.0,,,,,,,,,,,,,,,,
"3652",200,"Check the report",,2884,3084,HIV 1,C,20.0,0.0,91.0,,,,,,,,,,,,,,,,
"3653",200,"Check the report",,3084,3284,HIV 1,B,27.0,19.0,60.0,,,,,,,,,,,,,,,,
"2525",400,"HIV-1 Subtype D",77.0,3084,3484,HIV 1,D,77.0,76.0,18.0,,,,,,,,,,,,,,,,
"2524",400,"Check the report",,2884,3284,HIV 1,D,53.0,61.0,17.0,,,,,,,,,,,,,,,,
"2527",400,"HIV-1 Subtype D",77.0,3484,3884,HIV 1,D,77.0,98.0,0.0,,,,,,,,,,,,,,,,
"2526",400,"HIV-1 Subtype D",75.0,3284,3684,HIV 1,D,75.0,76.0,19.0,,,,,,,,,,,,,,,,
"2521",400,"Check the report",,2284,2684,HIV 1,B,10.0,0.0,92.0,,,,,,,,,,,,,,,,
"2520",397,"Check the report",,2084,2484,HIV 1,D,45.0,99.0,0.0,,,,,,,,,,,,,,,,
"2523",400,"HIV-1 Subtype D",94.0,2684,3084,HIV 1,D,94.0,58.0,41.0,,,,,,,,,,,,,,,,
"2522",400,"HIV-1 Subtype D",91.0,2484,2884,HIV 1,D,91.0,91.0,9.0,,,,,,,,,,,,,,,,
"2529",400,"Check the report",,3884,4284,HIV 1,D,68.0,73.0,15.0,,,,,,,,,,,,,,,,
"2528",400,"HIV-1 Subtype D",75.0,3684,4084,HIV 1,D,75.0,99.0,0.0,,,,,,,,,,,,,,,,
"5065",200,"Check the report",,4684,4884,HIV 1,G,49.0,79.0,15.0,,,,,,,,,,,,,,,,
"5064",200,"HIV-1 Subtype G",89.0,4484,4684,HIV 1,G,89.0,90.0,9.0,,,,,,,,,,,,,,,,
"5067",206,"Check the report",,2084,2284,HIV 1,G,60.0,76.0,6.0,,,,,,,,,,,,,,,,
"5066",200,"Check the report",,4884,5084,HIV 1,G,26.0,39.0,7.0,,,,,,,,,,,,,,,,
"5061",200,"HIV-1 Subtype G",100.0,3884,4084,HIV 1,G,100.0,93.0,7.0,,,,,,,,,,,,,,,,
"5060",200,"HIV-1 Subtype G",92.0,3684,3884,HIV 1,G,92.0,28.0,70.0,,,,,,,,,,,,,,,,
"5063",200,"Check the report",,4284,4484,HIV 1,G,52.0,80.0,0.0,,,,,,,,,,,,,,,,
"5062",200,"HIV-1 Subtype G",71.0,4084,4284,HIV 1,G,71.0,47.0,39.0,,,,,,,,,,,,,,,,
"5069",200,"Check the report",,2484,2684,HIV 1,G,20.0,48.0,16.0,,,,,,,,,,,,,,,,
"5068",200,"Check the report",,2284,2484,HIV 1,G,72.0,5.0,93.0,,,,,,,,,,,,,,,,
"4408",800,"Check the report",,2484,3284,HIV 1,F1,46.0,0.0,100.0,,,,,,,,,,,,,,,,
"4409",800,"Check the report",,2884,3684,HIV 1,A1,76.0,0.0,100.0,,,,,,,,,,,,,,,,
"4404",800,"HIV-1 Subtype C",100.0,3284,4084,HIV 1,C,100.0,100.0,0.0,,,,,,,,,,,,,,,,
"4405",800,"HIV-1 Subtype C",100.0,3684,4484,HIV 1,C,100.0,100.0,0.0,,,,,,,,,,,,,,,,
"4406",800,"HIV-1 Subtype C",100.0,4084,4884,HIV 1,C,100.0,100.0,0.0,,,,,,,,,,,,,,,,
"4407",798,"Check the report",,2084,2884,HIV 1,G,94.0,0.0,97.0,,,,,,,,,,,,,,,,
"4400",799,"HIV-1 Subtype C",100.0,4084,4884,HIV 1,C,100.0,100.0,0.0,,,,,,,,,,,,,,,,
"4401",788,"HIV-1 Subtype C",100.0,2084,2884,HIV 1,C,100.0,91.0,9.0,,,,,,,,,,,,,,,,
"4402",800,"HIV-1 Subtype C",100.0,2484,3284,HIV 1,C,100.0,62.0,37.0,,,,,,,,,,,,,,,,
"4403",800,"HIV-1 Subtype C",100.0,2884,3684,HIV 1,C,100.0,44.0,56.0,,,,,,,,,,,,,,,,
"928",400,"Check the report",,3484,3884,HIV 1,D,68.0,91.0,0.0,,,,,,,,,,,,,,,,
"929",400,"HIV-1 Subtype D",78.0,3684,4084,HIV 1,D,78.0,98.0,0.0,,,,,,,,,,,,,,,,
"920",400,"Check the report",,4684,5084,HIV 1,G,59.0,63.0,28.0,,,,,,,,,,,,,,,,
"921",397,"Check the report",,2084,2484,HIV 1,D,48.0,98.0,0.0,,,,,,,,,,,,,,,,
"922",400,"Check the report",,2284,2684,HIV 1,B,21.0,7.0,84.0,,,,,,,,,,,,,,,,
"923",400,"HIV-1 Subtype D",98.0,2484,2884,HIV 1,D,98.0,89.0,10.0,,,,,,,,,,,,,,,,
"924",400,"HIV-1 Subtype D",94.0,2684,3084,HIV 1,D,94.0,50.0,50.0,,,,,,,,,,,,,,,,
"925",400,"Check the report",,2884,3284,HIV 1,D,43.0,56.0,22.0,,,,,,,,,,,,,,,,
"926",400,"Check the report",,3084,3484,HIV 1,D,68.0,81.0,15.0,,,,,,,,,,,,,,,,
"927",400,"Check the report",,3284,3684,HIV 1,D,69.0,74.0,23.0,,,,,,,,,,,,,,,,
"5393",400,"Check the report",,4284,4684,HIV 1,B,70.0,0.0,99.0,,,,,,,,,,,,,,,,
"5392",400,"HIV-1 Subtype B",88.0,4084,4484,HIV 1,B,88.0,43.0,55.0,,,,,,,,,,,,,,,,
"5391",400,"Check the report",,3884,4284,HIV 1,B,62.0,67.0,21.0,,,,,,,,,,,,,,,,
"5390",400,"Check the report",,3684,4084,HIV 1,B,49.0,61.0,31.0,,,,,,,,,,,,,,,,
"5397",400,"Check the report",,2284,2684,HIV 1,K,55.0,14.0,81.0,,,,,,,,,,,,,,,,
"5396",397,"Check the report",,2084,2484,HIV 1,J,21.0,0.0,100.0,,,,,,,,,,,,,,,,
"5395",400,"Check the report",,4684,5084,HIV 1,C,9.0,0.0,100.0,,,,,,,,,,,,,,,,
"5394",400,"Check the report",,4484,4884,HIV 1,B,32.0,0.0,98.0,,,,,,,,,,,,,,,,
"5399",400,"Check the report",,2684,3084,HIV 1,F1,46.0,9.0,90.0,,,,,,,,,,,,,,,,
"5398",400,"Check the report",,2484,2884,HIV 1,J,19.0,0.0,99.0,,,,,,,,,,,,,,,,
"7451",400,"Check the report",,3684,4084,HIV 1,F1,41.0,17.0,80.0,,,,,,,,,,,,,,,,
"784",400,"Check the report",,2684,3084,HIV 1,A1,56.0,0.0,97.0,,,,,,,,,,,,,,,,
"785",400,"Check the report",,2884,3284,HIV 1,A1,67.0,23.0,73.0,,,,,,,,,,,,,,,,
"786",400,"HIV-1 Subtype A (A1)",82.0,3084,3484,HIV 1,A1,82.0,59.0,39.0,,,,,,,,,,,,,,,,
"787",400,"Check the report",,3284,3684,HIV 1,A1,69.0,0.0,100.0,,,,,,,,,,,,,,,,
"780",400,"Check the report",,4684,5084,HIV 1,F1,17.0,0.0,84.0,,,,,,,,,,,,,,,,
"781",379,"HIV-1 Subtype A (A1)",100.0,2084,2484,HIV 1,A1,100.0,48.0,52.0,,,,,,,,,,,,,,,,
"782",400,"Check the report",,2284,2684,HIV 1,A1,23.0,36.0,36.0,,,,,,,,,,,,,,,,
"783",400,"Check the report",,2484,2884,HIV 1,A1,19.0,11.0,60.0,,,,,,,,,,,,,,,,
"788",400,"Check the report",,3484,3884,HIV 1,A1,44.0,0.0,100.0,,,,,,,,,,,,,,,,
"789",400,"Check the report",,3684,4084,HIV 1,A1,65.0,0.0,100.0,,,,,,,,,,,,,,,,
"1371",1200,"HIV-1 CRF 04_CPX",100.0,3284,4484,HIV 1,K,89.0,,,0.818,0.409,0.591,K F1 K A1 F1,- K - K -,04_CPX,100.0,63.0,37.0,1.0,1.0,0.0,04_CPX,04_CPX,,
"7159",400,"HIV-1 Subtype C",93.0,4084,4484,HIV 1,C,93.0,96.0,0.0,,,,,,,,,,,,,,,,
"7158",400,"HIV-1 Subtype C",97.0,3884,4284,HIV 1,C,97.0,100.0,0.0,,,,,,,,,,,,,,,,
"7157",400,"HIV-1 Subtype C",98.0,3684,4084,HIV 1,C,98.0,90.0,8.0,,,,,,,,,,,,,,,,
"7156",400,"HIV-1 Subtype C",100.0,3484,3884,HIV 1,C,100.0,83.0,17.0,,,,,,,,,,,,,,,,
"7155",400,"HIV-1 Subtype C",100.0,3284,3684,HIV 1,C,100.0,86.0,14.0,,,,,,,,,,,,,,,,
"7154",400,"HIV-1 Subtype C",76.0,3084,3484,HIV 1,C,76.0,54.0,44.0,,,,,,,,,,,,,,,,
"7153",400,"Check the report",,2884,3284,HIV 1,C,40.0,7.0,84.0,,,,,,,,,,,,,,,,
"7152",400,"Check the report",,2684,3084,HIV 1,C,94.0,24.0,75.0,,,,,,,,,,,,,,,,
"7151",400,"HIV-1 Subtype C",100.0,2484,2884,HIV 1,C,100.0,86.0,14.0,,,,,,,,,,,,,,,,
"7150",400,"HIV-1 Subtype C",100.0,2284,2684,HIV 1,C,100.0,97.0,0.0,,,,,,,,,,,,,,,,
"404",200,"HIV-1 Subtype F (F1)",78.0,4884,5084,HIV 1,F1,78.0,100.0,0.0,,,,,,,,,,,,,,,,
"403",200,"Check the report",,4684,4884,HIV 1,F1,46.0,100.0,0.0,,,,,,,,,,,,,,,,
"402",200,"HIV-1 Subtype F (F1)",77.0,4484,4684,HIV 1,F1,77.0,100.0,0.0,,,,,,,,,,,,,,,,
"401",200,"Check the report",,4284,4484,HIV 1,A1,0.0,0.0,55.0,,,,,,,,,,,,,,,,
"1376",1200,"Check the bootscan",,3884,5084,HIV 1,A1,100.0,,,0.864,0.636,0.227,A1 G A1,A1 - G -,01_AE,59.0,0.0,100.0,,,,,,,
"7485",400,"HIV-1 Subtype K",81.0,2084,2484,HIV 1,K,81.0,100.0,0.0,,,,,,,,,,,,,,,,
"7484",400,"Check the report",,4684,5084,HIV 1,C,94.0,19.0,77.0,,,,,,,,,,,,,,,,
"7487",400,"HIV-1 Subtype K",78.0,2484,2884,HIV 1,K,78.0,100.0,0.0,,,,,,,,,,,,,,,,
"7486",400,"HIV-1 Subtype K",93.0,2284,2684,HIV 1,K,93.0,100.0,0.0,,,,,,,,,,,,,,,,
"7481",400,"HIV-1 Subtype C",91.0,4084,4484,HIV 1,C,91.0,91.0,8.0,,,,,,,,,,,,,,,,
"7480",400,"Check the report",,3884,4284,HIV 1,C,54.0,22.0,71.0,,,,,,,,,,,,,,,,
